Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
47,7.3,16.7,0.0,14,28.0,12,4,9.0,15.0,56.0,54.0,1026.1,1021.9,12.3,15.5,0,0
47,9.5,18.2,3.6,15,54.0,13,13,11.0,17.0,57.0,36.0,1015.7,1014.5,13.7,17.9,1,0
47,11.2,17.9,0.0,15,50.0,12,15,17.0,17.0,53.0,39.0,1021.2,1019.8,14.2,17.6,0,0
47,11.1,19.3,0.0,15,41.0,15,12,20.0,15.0,50.0,43.0,1023.1,1021.6,14.9,18.8,0,0
47,8.5,17.4,0.0,15,37.0,7,2,9.0,13.0,60.0,62.0,1023.6,1018.9,13.9,16.4,0,0
47,11.5,19.7,0.0,15,59.0,12,15,17.0,17.0,58.0,37.0,1018.1,1017.2,14.6,19.5,0,0
47,10.8,19.2,0.0,12,43.0,15,12,17.0,24.0,50.0,35.0,1024.0,1020.9,13.9,18.4,0,0
47,8.8,18.6,0.0,13,37.0,7,1,15.0,28.0,52.0,59.0,1026.8,1021.7,14.3,16.9,0,0
47,10.9,19.9,0.0,12,48.0,3,11,11.0,17.0,47.0,25.0,1018.7,1019.3,14.8,19.1,0,0
47,12.1,18.3,0.0,6,35.0,7,14,19.0,15.0,75.0,33.0,1021.1,1016.7,13.6,17.8,0,0
47,10.8,17.7,0.0,12,33.0,12,5,11.0,13.0,45.0,51.0,1022.0,1019.9,15.1,15.5,0,0
47,10.2,19.9,0.0,4,37.0,15,3,9.0,17.0,57.0,45.0,1022.8,1017.8,15.0,18.9,0,0
47,10.7,21.9,0.0,15,83.0,5,8,17.0,13.0,45.0,46.0,1013.9,1010.9,16.4,19.3,0,0
47,8.8,14.5,0.0,11,41.0,11,10,20.0,20.0,42.0,51.0,1023.7,1020.5,11.9,14.1,0,0
47,5.8,17.0,0.0,5,24.0,3,4,0.0,17.0,44.0,62.0,1020.5,1017.6,13.2,15.5,0,0
47,8.8,16.7,0.0,3,35.0,3,4,0.0,20.0,63.0,67.0,1019.2,1016.7,14.3,16.4,0,0
47,12.6,20.3,0.0,15,43.0,15,11,19.0,19.0,52.0,40.0,1013.2,1011.2,15.8,19.8,0,0
47,11.6,18.9,0.0,15,26.0,9,5,6.0,15.0,65.0,68.0,1018.9,1016.1,15.7,17.6,0,0
47,11.0,20.1,0.0,12,39.0,12,1,26.0,17.0,48.0,59.0,1018.4,1015.9,15.4,17.9,0,0
47,12.5,23.8,0.0,6,70.0,14,4,19.0,30.0,37.0,71.0,1013.9,1007.8,16.8,18.9,0,0
47,15.4,20.8,0.0,12,59.0,12,12,22.0,26.0,34.0,25.0,1013.5,1015.0,17.2,19.1,0,0
47,8.5,17.0,0.0,11,28.0,11,0,11.0,9.0,36.0,39.0,1027.8,1026.1,14.9,16.3,0,0
47,9.8,19.6,0.0,4,43.0,3,4,13.0,35.0,61.0,65.0,1027.2,1022.3,15.4,16.7,0,0
47,10.9,20.1,0.0,4,35.0,12,5,2.0,20.0,61.0,66.0,1018.8,1013.4,15.0,18.8,0,0
47,16.1,24.9,0.0,14,80.0,7,7,37.0,37.0,42.0,38.0,1004.3,1002.6,22.4,21.6,0,0
47,13.7,18.5,0.0,14,89.0,12,13,33.0,19.0,37.0,28.0,1006.6,1006.7,14.3,18.2,0,0
47,10.6,20.0,0.0,14,120.0,7,13,19.0,13.0,34.0,25.0,1012.2,1011.1,14.2,19.9,0,0
47,11.8,19.3,0.0,14,50.0,5,4,24.0,35.0,54.0,61.0,1016.5,1012.5,15.5,17.6,0,0
47,13.3,24.6,0.0,6,31.0,4,3,11.0,13.0,40.0,26.0,1015.0,1012.0,19.2,23.2,0,0
47,12.1,17.5,0.2,12,70.0,12,15,33.0,33.0,41.0,27.0,1009.6,1010.7,13.6,16.9,0,0
47,11.2,19.8,0.0,14,59.0,12,15,28.0,26.0,46.0,32.0,1016.3,1013.8,15.0,19.1,0,0
47,9.5,18.3,0.0,6,28.0,7,3,15.0,9.0,68.0,50.0,1023.2,1018.0,14.6,18.0,0,0
47,10.1,15.4,0.0,13,83.0,15,15,22.0,19.0,47.0,34.0,1017.4,1018.0,11.7,15.2,0,0
47,9.1,17.4,0.0,13,43.0,12,12,17.0,15.0,52.0,37.0,1018.8,1016.3,12.5,16.8,0,0
47,9.3,14.9,0.0,10,48.0,12,10,17.0,35.0,52.0,51.0,1022.3,1022.5,12.6,14.1,0,0
47,8.9,15.6,0.0,8,31.0,11,10,20.0,22.0,51.0,57.0,1029.9,1029.3,12.5,14.8,0,0
47,8.4,16.9,0.0,11,17.0,9,2,2.0,9.0,66.0,59.0,1034.4,1032.1,13.6,16.1,0,0
47,9.5,18.5,0.0,3,35.0,7,4,9.0,26.0,66.0,63.0,1032.3,1028.8,15.4,17.3,0,0
47,11.0,17.7,0.0,13,39.0,12,13,17.0,15.0,52.0,36.0,1016.0,1015.4,13.1,17.1,0,0
47,10.6,19.5,0.0,13,61.0,12,13,20.0,30.0,50.0,43.0,1016.2,1016.7,15.2,18.7,0,0
47,12.4,18.8,0.0,3,35.0,15,2,11.0,9.0,53.0,52.0,1024.4,1023.9,15.0,17.7,0,0
47,7.3,18.7,0.0,5,28.0,3,5,11.0,17.0,78.0,63.0,1031.4,1026.9,11.1,17.5,0,0
47,13.5,20.7,0.0,6,39.0,7,4,20.0,31.0,73.0,72.0,1024.5,1019.6,15.1,17.6,0,0
47,8.9,14.3,0.0,3,35.0,11,3,22.0,17.0,58.0,57.0,1021.0,1019.9,11.6,15.8,0,0
47,5.9,15.9,0.0,15,33.0,3,6,11.0,20.0,78.0,30.0,1021.0,1017.5,11.1,15.2,0,0
47,6.6,15.7,0.0,12,50.0,12,9,13.0,2.0,48.0,35.0,1018.7,1016.7,9.0,14.7,0,0
47,5.4,16.4,0.0,11,35.0,15,12,20.0,15.0,49.0,37.0,1019.5,1018.6,10.2,15.8,0,0
47,9.7,16.9,0.0,11,35.0,15,3,17.0,17.0,58.0,38.0,1023.9,1022.8,11.9,15.2,0,0
47,9.1,14.9,0.2,10,48.0,12,8,22.0,39.0,51.0,50.0,1025.9,1026.4,12.0,14.4,0,0
47,10.0,16.2,0.0,10,35.0,11,10,20.0,26.0,52.0,64.0,1029.8,1027.4,13.6,15.4,0,0
47,9.6,18.2,1.0,6,43.0,7,3,2.0,17.0,81.0,66.0,1028.4,1025.0,14.7,16.8,0,0
47,11.2,18.2,0.0,14,28.0,12,9,7.0,11.0,58.0,62.0,1023.3,1020.7,14.3,17.3,0,0
47,13.5,17.3,4.0,14,65.0,14,15,33.0,20.0,50.0,37.0,1007.6,1007.7,14.6,16.5,1,0
47,10.4,16.9,0.2,15,65.0,12,11,26.0,20.0,50.0,39.0,1015.4,1017.3,12.3,16.1,0,0
47,9.3,15.5,0.0,10,35.0,11,10,20.0,26.0,52.0,53.0,1025.7,1024.6,12.3,14.9,0,0
47,9.1,18.9,0.0,7,46.0,9,3,6.0,19.0,50.0,44.0,1021.6,1016.9,13.8,18.1,0,0
47,8.9,15.0,2.2,8,35.0,12,10,13.0,28.0,63.0,61.0,1027.1,1025.2,10.4,13.9,1,0
47,9.4,15.1,0.0,10,54.0,11,9,31.0,30.0,58.0,74.0,1028.9,1029.1,12.5,12.9,0,0
47,8.5,16.3,0.2,9,24.0,8,10,6.0,11.0,69.0,69.0,1030.7,1027.7,13.8,15.2,0,0
47,10.2,16.0,1.4,10,31.0,8,3,15.0,17.0,77.0,57.0,1034.5,1033.1,12.6,15.8,1,0
47,9.3,16.9,0.0,8,17.0,8,3,7.0,6.0,66.0,63.0,1035.7,1032.7,14.0,16.4,0,0
47,12.4,19.8,0.0,13,80.0,3,7,20.0,30.0,50.0,40.0,1018.7,1012.3,15.0,18.6,0,0
47,10.2,17.5,0.4,6,33.0,15,3,13.0,13.0,58.0,47.0,1018.8,1014.8,13.8,17.1,0,0
47,7.7,16.4,0.0,13,54.0,14,12,11.0,22.0,49.0,37.0,1017.2,1015.4,11.7,14.1,0,0
47,7.2,16.4,0.0,5,31.0,14,1,11.0,22.0,60.0,53.0,1021.8,1019.0,12.8,15.6,0,0
47,11.8,20.3,0.0,14,65.0,3,14,11.0,41.0,58.0,40.0,1004.9,1003.1,14.8,18.8,0,0
47,12.3,17.6,0.6,13,56.0,12,15,26.0,22.0,44.0,34.0,1010.4,1010.1,13.5,17.4,0,0
47,8.0,15.8,0.0,12,39.0,15,1,11.0,7.0,42.0,42.0,1021.8,1019.8,12.3,15.1,0,0
47,14.2,23.5,4.2,7,67.0,4,13,17.0,22.0,76.0,26.0,1007.0,1005.1,17.3,23.0,1,0
47,10.6,17.2,0.0,13,50.0,13,12,30.0,26.0,41.0,28.0,1012.3,1012.0,13.4,16.2,0,0
47,9.9,16.4,0.0,13,72.0,13,13,35.0,31.0,45.0,36.0,1015.0,1014.7,13.4,16.1,0,0
47,9.6,17.3,0.0,12,44.0,12,4,13.0,19.0,44.0,49.0,1023.1,1020.5,14.6,15.9,0,0
47,12.0,19.1,0.0,3,35.0,12,14,26.0,17.0,47.0,30.0,1011.8,1007.9,15.1,19.0,0,0
47,10.4,16.6,0.0,14,69.0,3,7,11.0,26.0,34.0,25.0,1007.9,1005.3,13.1,16.1,0,0
47,10.3,17.3,0.0,7,76.0,7,13,17.0,26.0,50.0,33.0,1003.0,1000.4,12.2,16.4,0,0
47,9.9,18.5,0.0,13,76.0,13,15,30.0,22.0,48.0,37.0,1007.5,1008.5,14.1,17.3,0,0
47,8.6,14.8,0.0,12,48.0,8,10,22.0,26.0,47.0,50.0,1022.1,1022.7,13.2,14.2,0,0
47,8.4,16.4,0.0,2,20.0,9,2,9.0,11.0,55.0,57.0,1028.8,1026.5,14.4,15.4,0,0
47,10.4,16.9,0.0,2,24.0,10,3,2.0,17.0,63.0,57.0,1027.3,1024.5,14.8,15.6,0,0
47,11.5,20.0,0.0,4,48.0,5,4,15.0,39.0,67.0,73.0,1024.9,1019.2,16.1,17.6,0,0
47,11.4,21.2,0.0,15,43.0,7,15,13.0,11.0,73.0,48.0,1019.1,1014.1,15.4,20.9,0,0
47,13.8,19.0,0.0,7,56.0,6,12,7.0,13.0,68.0,57.0,1014.6,1013.7,16.2,17.5,0,0
47,10.5,17.2,0.2,13,43.0,12,14,17.0,13.0,53.0,42.0,1017.4,1012.8,12.6,17.1,0,0
47,7.5,12.8,1.4,13,76.0,12,13,30.0,35.0,42.0,41.0,1014.1,1011.9,9.5,11.5,1,0
47,8.3,16.3,0.0,15,59.0,15,13,22.0,22.0,53.0,43.0,1012.4,1010.4,11.3,15.8,0,0
47,9.5,18.2,0.0,15,76.0,11,15,22.0,33.0,56.0,44.0,1007.6,1005.1,14.3,15.4,0,0
47,10.3,17.6,0.0,12,61.0,15,15,15.0,28.0,52.0,44.0,1010.8,1009.0,12.0,16.7,0,0
47,10.7,18.3,0.0,13,37.0,15,15,17.0,15.0,54.0,42.0,1015.9,1014.1,13.8,17.9,0,0
47,10.9,19.7,0.0,12,52.0,13,13,22.0,19.0,53.0,40.0,1014.4,1011.2,14.9,18.6,0,0
47,11.9,20.6,0.0,13,100.0,3,15,33.0,39.0,58.0,51.0,1003.3,1002.8,14.6,12.4,0,0
47,9.9,15.6,0.0,13,89.0,13,11,39.0,26.0,51.0,40.0,1008.7,1010.2,11.5,13.8,0,0
47,11.2,19.7,0.0,13,81.0,12,11,35.0,17.0,53.0,39.0,1015.4,1017.2,15.6,18.8,0,0
47,10.9,18.1,0.0,11,33.0,12,9,13.0,15.0,60.0,59.0,1026.0,1025.2,12.9,15.7,0,0
47,9.5,18.9,0.0,4,26.0,14,4,7.0,20.0,71.0,67.0,1030.9,1028.0,15.6,17.1,0,0
47,10.7,21.0,0.0,12,33.0,14,15,15.0,15.0,50.0,32.0,1026.2,1022.5,14.4,20.6,0,0
47,9.9,17.5,0.0,15,33.0,12,9,17.0,20.0,49.0,53.0,1027.9,1027.7,16.0,16.8,0,0
47,11.0,15.8,2.4,11,30.0,12,10,13.0,20.0,89.0,65.0,1021.0,1028.8,12.4,15.1,1,0
47,12.8,15.8,0.0,14,87.0,13,12,44.0,33.0,44.0,34.0,1006.8,1001.6,13.2,14.8,0,0
47,12.2,16.0,0.0,13,100.0,12,12,33.0,28.0,45.0,36.0,1009.2,1013.7,13.9,14.8,0,0
47,7.5,18.4,0.0,13,56.0,7,12,13.0,15.0,47.0,25.0,1021.5,1017.2,10.4,18.1,0,0
47,8.1,16.0,0.0,15,69.0,12,15,19.0,30.0,50.0,39.0,1017.7,1015.0,11.6,15.2,0,0
47,9.5,15.2,0.0,13,85.0,15,15,22.0,28.0,44.0,32.0,1013.8,1010.5,11.9,14.0,0,0
47,9.8,16.8,0.0,13,56.0,15,15,20.0,20.0,43.0,32.0,1017.6,1018.4,11.3,15.6,0,0
47,9.5,18.9,0.0,15,57.0,15,13,17.0,13.0,42.0,28.0,1021.5,1017.0,12.7,18.6,0,0
47,9.3,13.8,0.0,8,52.0,11,8,20.0,39.0,52.0,49.0,1026.5,1028.0,11.4,12.9,0,0
47,10.9,19.1,0.0,12,43.0,3,1,9.0,15.0,65.0,62.0,1018.1,1014.9,14.7,16.7,0,0
47,8.9,18.2,0.0,13,41.0,13,14,11.0,13.0,68.0,47.0,1021.0,1014.3,11.9,17.7,0,0
47,9.2,18.4,0.4,15,35.0,13,3,19.0,20.0,63.0,51.0,1028.7,1024.8,13.2,18.3,0,0
47,10.4,18.4,0.0,14,31.0,15,2,19.0,13.0,48.0,58.0,1026.8,1023.6,14.2,17.0,0,0
47,8.0,19.3,0.0,5,33.0,3,4,2.0,15.0,55.0,43.0,1024.1,1019.9,15.1,18.8,0,0
47,11.2,19.4,0.0,13,33.0,3,5,2.0,17.0,46.0,62.0,1021.6,1019.1,15.0,17.8,0,0
47,12.5,20.1,0.0,5,35.0,14,4,15.0,19.0,55.0,71.0,1022.0,1019.1,16.0,18.8,0,0
47,13.3,20.9,0.0,15,33.0,14,5,13.0,17.0,50.0,63.0,1022.4,1020.6,17.0,19.1,0,0
47,14.7,24.5,0.0,13,35.0,3,4,13.0,22.0,49.0,58.0,1022.0,1020.9,17.9,20.9,0,0
47,13.1,23.6,0.0,7,52.0,13,7,24.0,15.0,43.0,33.0,1024.3,1020.9,18.5,22.9,0,0
47,9.8,17.1,0.0,15,48.0,15,15,20.0,19.0,54.0,38.0,1006.5,1004.3,12.6,16.7,0,0
47,8.7,16.8,0.6,15,17.0,3,1,0.0,7.0,81.0,71.0,1026.3,1023.1,13.5,15.7,0,0
47,11.1,15.9,2.0,10,39.0,8,9,19.0,19.0,84.0,65.0,1039.0,1037.8,13.2,15.6,1,0
47,11.4,18.5,0.0,1,37.0,14,4,19.0,33.0,70.0,68.0,1030.2,1026.1,15.2,17.4,0,0
47,12.4,19.6,0.0,3,46.0,3,4,19.0,33.0,65.0,77.0,1024.8,1019.6,16.6,18.2,0,0
47,13.8,18.6,0.0,10,31.0,8,5,19.0,19.0,76.0,69.0,1026.1,1022.9,16.3,18.0,0,0
47,12.1,18.4,0.0,8,46.0,8,4,13.0,13.0,73.0,67.0,1021.5,1016.8,15.4,17.7,0,0
47,12.3,21.1,0.0,8,44.0,5,2,9.0,11.0,59.0,63.0,1016.8,1015.4,16.5,18.2,0,0
47,10.7,17.5,0.0,2,19.0,8,2,11.0,13.0,79.0,76.0,1024.2,1021.9,14.7,16.1,0,0
47,11.8,18.7,0.0,0,15.0,7,3,4.0,6.0,75.0,75.0,1029.6,1025.9,16.2,17.2,0,0
47,12.6,20.0,3.4,12,46.0,11,15,20.0,20.0,72.0,50.0,1003.4,1000.1,14.2,18.1,1,0
47,9.4,15.7,6.2,15,35.0,11,10,20.0,26.0,61.0,61.0,1023.5,1021.5,12.1,14.4,1,0
47,7.1,15.2,0.0,10,24.0,12,10,11.0,17.0,61.0,56.0,1026.0,1024.0,12.4,14.5,0,0
47,11.4,17.0,10.8,7,28.0,11,4,15.0,9.0,94.0,81.0,1019.9,1016.2,13.8,16.2,1,0
47,11.7,18.0,12.0,15,56.0,12,15,15.0,24.0,54.0,46.0,1017.3,1016.0,14.4,17.1,1,0
47,11.5,18.2,0.0,15,48.0,15,14,20.0,19.0,56.0,43.0,1021.7,1019.5,13.8,17.8,0,0
47,11.2,19.1,0.0,12,50.0,15,8,13.0,37.0,55.0,71.0,1018.8,1018.2,15.3,15.2,0,0
47,7.9,16.4,0.0,6,35.0,13,5,13.0,11.0,55.0,51.0,1022.3,1016.9,12.4,16.4,0,0
47,9.2,15.8,0.0,15,44.0,15,14,17.0,15.0,55.0,40.0,1021.6,1021.0,11.7,15.5,0,0
47,9.4,18.0,0.0,15,48.0,15,15,26.0,17.0,54.0,37.0,1026.8,1026.3,12.5,17.3,0,0
47,10.1,18.8,0.0,14,39.0,14,15,22.0,24.0,58.0,37.0,1026.6,1023.3,12.4,18.6,0,0
47,9.6,14.5,10.0,12,20.0,15,8,11.0,13.0,92.0,75.0,1032.6,1029.5,11.1,13.9,1,0
47,8.7,15.7,0.0,14,52.0,14,13,19.0,19.0,69.0,42.0,1015.4,1012.7,9.9,14.2,0,0
47,8.8,15.1,0.0,11,43.0,15,11,17.0,22.0,59.0,47.0,1020.2,1018.3,11.2,14.7,0,0
47,9.6,15.0,0.0,8,54.0,12,11,24.0,37.0,53.0,58.0,1025.1,1025.8,11.6,13.8,0,0
47,10.4,15.2,0.4,8,28.0,12,8,13.0,20.0,72.0,65.0,1032.7,1030.5,12.6,14.4,0,0
47,8.8,16.9,0.0,4,17.0,13,1,6.0,7.0,77.0,67.0,1031.2,1028.2,13.5,16.4,0,0
47,10.7,17.8,0.0,5,35.0,14,4,7.0,28.0,69.0,74.0,1030.2,1026.2,14.5,16.6,0,0
47,10.6,19.1,0.0,7,41.0,5,15,7.0,17.0,68.0,36.0,1012.7,1009.2,15.3,18.5,0,0
47,9.3,17.2,0.0,13,56.0,15,14,11.0,20.0,54.0,43.0,1015.7,1016.4,12.8,16.1,0,0
47,12.1,19.4,0.0,6,39.0,7,3,19.0,15.0,63.0,53.0,1025.6,1020.7,14.4,18.6,0,0
47,10.2,18.2,0.0,15,35.0,7,15,7.0,17.0,54.0,38.0,1019.5,1015.8,13.6,18.0,0,0
47,9.3,13.7,0.0,8,44.0,11,8,31.0,31.0,74.0,53.0,1021.4,1021.1,11.5,13.6,0,0
47,7.7,15.3,0.0,8,41.0,12,8,13.0,26.0,55.0,50.0,1026.1,1025.4,12.7,15.1,0,0
47,11.2,14.8,0.0,11,56.0,11,11,28.0,33.0,73.0,57.0,1030.5,1029.5,13.9,14.4,0,0
47,10.9,14.8,4.6,12,24.0,12,9,13.0,15.0,76.0,73.0,1028.3,1025.9,12.9,14.4,1,0
47,9.0,17.2,7.6,15,48.0,15,13,13.0,17.0,58.0,38.0,1011.6,1009.8,12.5,17.0,1,0
47,9.8,17.5,0.4,11,41.0,15,8,24.0,9.0,53.0,44.0,1016.4,1015.6,12.6,17.1,0,0
47,8.2,14.4,0.0,12,56.0,12,8,20.0,33.0,60.0,60.0,1023.0,1020.3,10.6,13.5,0,0
47,8.9,18.1,0.0,12,37.0,7,11,17.0,17.0,62.0,37.0,1016.5,1014.3,11.4,16.9,0,0
47,9.4,19.8,0.0,12,43.0,13,15,15.0,17.0,50.0,31.0,1017.0,1013.7,13.9,19.4,0,0
47,8.7,20.8,0.0,7,54.0,10,14,6.0,13.0,46.0,30.0,1014.8,1011.0,15.1,20.4,0,0
47,11.5,16.3,0.0,14,50.0,15,15,15.0,24.0,39.0,31.0,1014.9,1015.7,13.4,15.5,0,0
47,8.1,16.1,0.0,13,44.0,15,4,15.0,13.0,46.0,46.0,1023.9,1021.3,12.3,15.6,0,0
47,8.9,21.1,0.0,14,44.0,6,13,7.0,22.0,52.0,25.0,1020.6,1014.4,13.5,20.5,0,0
47,12.4,18.4,0.0,12,67.0,7,12,2.0,35.0,57.0,26.0,1013.8,1009.8,13.7,16.9,0,0
47,8.7,17.5,0.0,15,35.0,12,3,22.0,13.0,48.0,54.0,1021.0,1017.1,13.4,16.7,0,0
47,12.2,19.5,0.0,15,33.0,7,5,22.0,22.0,43.0,59.0,1016.4,1010.8,15.9,17.9,0,0
47,10.7,18.0,0.0,13,24.0,15,3,9.0,15.0,41.0,45.0,1014.6,1010.4,15.3,16.5,0,0
47,8.4,18.5,0.0,14,61.0,13,14,26.0,28.0,47.0,40.0,1006.1,1006.6,12.6,16.7,0,0
47,11.4,17.2,0.0,15,44.0,12,2,17.0,7.0,47.0,50.0,1020.2,1019.0,14.7,15.9,0,0
47,8.3,16.1,0.0,5,26.0,0,4,4.0,11.0,52.0,50.0,1023.7,1019.4,13.6,15.6,0,0
47,10.4,18.2,0.0,3,35.0,7,0,17.0,20.0,55.0,58.0,1020.1,1015.5,15.4,17.2,0,0
47,10.6,18.6,5.4,14,72.0,6,7,20.0,33.0,42.0,28.0,1011.8,1011.2,13.0,18.4,1,0
47,10.3,19.5,0.0,12,46.0,15,12,24.0,20.0,42.0,30.0,1017.2,1017.0,14.9,18.9,0,0
47,7.4,18.0,0.0,5,39.0,3,4,2.0,19.0,50.0,56.0,1024.7,1021.5,15.6,17.5,0,0
47,10.3,18.8,0.0,4,43.0,4,4,6.0,33.0,49.0,73.0,1023.5,1019.0,16.4,17.0,0,0
47,11.7,20.4,0.0,4,39.0,3,5,13.0,20.0,59.0,54.0,1016.8,1009.5,17.2,19.5,0,0
47,13.8,20.3,0.0,13,57.0,6,13,9.0,26.0,43.0,26.0,1009.7,1009.9,17.5,18.3,0,0
47,11.8,17.4,0.6,11,56.0,12,8,22.0,17.0,51.0,46.0,1021.1,1018.8,14.0,16.8,0,0
47,11.2,18.7,0.0,8,28.0,12,9,13.0,13.0,62.0,63.0,1025.9,1023.6,15.5,17.8,0,0
47,14.0,19.7,0.0,14,28.0,4,3,9.0,13.0,46.0,60.0,1022.5,1019.9,17.3,18.3,0,0
47,15.7,21.0,0.0,11,44.0,7,15,13.0,20.0,73.0,49.0,1019.4,1018.6,17.6,19.6,0,0
47,12.9,16.7,0.0,8,28.0,12,8,15.0,7.0,61.0,63.0,1031.3,1029.4,14.2,15.8,0,0
47,12.0,19.9,3.6,12,26.0,15,2,19.0,11.0,64.0,61.0,1020.0,1017.3,15.1,17.2,1,0
47,12.0,20.0,5.6,7,39.0,6,13,19.0,19.0,71.0,46.0,1006.3,1003.6,14.8,18.6,1,0
47,10.5,18.8,0.0,12,46.0,13,13,9.0,15.0,65.0,52.0,1004.5,1002.5,14.0,17.2,0,0
47,12.8,18.0,0.0,15,57.0,12,12,37.0,37.0,50.0,50.0,1009.7,1010.2,14.9,17.4,0,0
47,11.6,17.0,0.0,11,50.0,12,15,22.0,13.0,54.0,47.0,1014.0,1011.7,13.8,16.9,0,0
47,8.9,18.6,0.0,6,30.0,7,5,11.0,9.0,66.0,52.0,1023.5,1020.3,13.9,18.4,0,0
47,9.5,21.3,0.0,6,48.0,3,6,9.0,19.0,55.0,41.0,1015.1,1011.1,14.9,21.1,0,0
47,11.8,18.1,0.0,14,61.0,7,14,11.0,26.0,42.0,26.0,1009.9,1010.4,16.9,17.0,0,0
47,9.4,16.8,0.0,14,48.0,15,13,17.0,24.0,42.0,32.0,1018.0,1017.8,12.3,15.9,0,0
47,10.9,18.1,0.0,13,44.0,15,14,19.0,13.0,51.0,38.0,1025.9,1025.2,13.8,17.9,0,0
47,10.6,17.3,0.0,11,35.0,15,10,19.0,19.0,51.0,50.0,1030.9,1029.9,14.0,15.9,0,0
47,8.3,16.2,0.2,14,20.0,15,0,7.0,7.0,81.0,68.0,1035.3,1032.3,13.2,16.0,0,0
47,10.6,17.5,0.0,13,15.0,13,4,6.0,9.0,78.0,69.0,1028.9,1027.2,13.7,16.7,0,0
47,13.9,17.7,1.8,6,26.0,3,3,19.0,4.0,76.0,71.0,1024.3,1021.6,15.6,17.3,1,0
47,14.9,19.1,0.0,6,20.0,7,4,2.0,6.0,78.0,72.0,1024.4,1022.4,16.1,18.2,0,0
47,14.8,22.6,0.0,0,37.0,13,4,7.0,15.0,67.0,67.0,1023.2,1019.8,17.9,20.4,0,0
47,8.5,15.3,0.0,7,76.0,7,13,43.0,17.0,46.0,30.0,1014.2,1013.0,10.9,15.0,0,0
47,5.7,16.2,0.0,7,50.0,14,13,7.0,31.0,49.0,27.0,1018.8,1015.7,11.9,15.4,0,0
47,8.6,16.5,0.0,14,50.0,13,15,22.0,19.0,53.0,40.0,1019.0,1018.7,12.6,16.1,0,0
47,11.7,15.8,0.0,12,56.0,11,11,41.0,26.0,54.0,51.0,1027.2,1027.0,13.8,15.4,0,0
47,9.4,17.9,0.0,14,30.0,14,3,19.0,17.0,54.0,38.0,1029.5,1025.9,13.6,17.3,0,0
47,9.4,18.8,0.0,13,31.0,14,4,9.0,9.0,54.0,43.0,1024.6,1023.1,12.9,17.0,0,0
47,8.3,17.7,0.0,4,31.0,3,4,0.0,24.0,67.0,68.0,1030.6,1027.8,15.2,16.6,0,0
47,11.9,17.9,0.0,6,41.0,3,4,17.0,26.0,66.0,78.0,1029.5,1025.0,15.5,16.9,0,0
47,12.1,19.8,0.0,5,35.0,7,4,19.0,22.0,60.0,74.0,1024.9,1020.1,16.4,18.6,0,0
47,10.0,17.6,0.0,13,43.0,15,14,17.0,20.0,50.0,31.0,1015.6,1011.8,12.7,17.2,0,0
47,10.3,17.5,0.0,15,72.0,7,13,7.0,28.0,62.0,34.0,1013.3,1012.3,13.4,16.3,0,0
47,10.7,19.3,0.0,6,65.0,13,6,13.0,20.0,47.0,36.0,1015.7,1013.3,14.6,18.4,0,0
47,13.1,22.7,0.0,6,70.0,7,7,22.0,20.0,48.0,36.0,1010.2,1007.5,16.0,20.4,0,0
47,9.9,16.7,0.2,12,33.0,13,1,11.0,7.0,47.0,49.0,1013.1,1009.8,14.2,15.1,0,0
47,9.2,17.7,2.8,6,39.0,13,14,11.0,9.0,53.0,39.0,1018.4,1013.4,14.0,17.2,1,0
47,12.2,22.1,0.0,11,39.0,13,5,13.0,9.0,41.0,61.0,1014.9,1013.2,17.1,19.5,0,0
47,10.8,18.7,0.0,15,39.0,13,4,9.0,13.0,48.0,56.0,1017.4,1013.3,16.0,18.4,0,0
47,10.2,16.6,0.0,15,59.0,12,10,31.0,20.0,38.0,46.0,1019.1,1019.1,13.1,15.6,0,0
47,13.8,23.1,0.0,7,54.0,4,13,20.0,28.0,58.0,29.0,1009.8,1007.0,16.7,22.3,0,0
47,10.4,18.7,0.0,14,78.0,9,13,6.0,22.0,47.0,37.0,1009.7,1008.1,16.0,15.6,0,0
47,8.8,16.6,0.0,15,54.0,15,15,20.0,22.0,45.0,31.0,1015.8,1013.1,12.9,15.6,0,0
47,7.2,17.3,0.0,7,50.0,3,7,15.0,24.0,51.0,38.0,1012.6,1009.6,12.4,16.5,0,0
47,12.3,17.4,0.0,14,87.0,14,14,19.0,11.0,49.0,47.0,1008.5,1008.0,14.7,16.5,0,0
47,11.3,17.9,0.0,15,22.0,11,1,9.0,7.0,59.0,65.0,1024.2,1020.5,16.7,17.6,0,0
47,12.0,19.2,0.0,6,33.0,12,10,4.0,15.0,61.0,76.0,1021.5,1018.7,17.8,17.5,0,0
47,12.7,20.2,0.0,10,31.0,11,10,15.0,20.0,46.0,63.0,1021.0,1020.3,19.1,18.2,0,0
47,12.0,20.2,0.0,3,46.0,5,4,6.0,33.0,78.0,82.0,1023.8,1019.1,16.8,17.9,0,0
47,13.6,20.7,0.0,15,24.0,8,0,9.0,6.0,58.0,59.0,1021.2,1020.0,17.7,19.9,0,0
