Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
34,15.9,26.5,2.6,4,31.0,12,4,4.0,11.0,99.0,57.0,1023.1,1019.8,18.5,25.2,1,0
34,16.6,27.1,0.0,14,24.0,7,6,6.0,4.0,99.0,67.0,1019.0,1016.0,18.8,25.0,0,1
34,16.5,28.3,3.4,12,41.0,0,5,0.0,2.0,99.0,55.0,1015.0,1009.8,18.1,27.8,1,1
34,16.8,30.8,13.6,6,31.0,1,14,4.0,13.0,94.0,43.0,1010.6,1006.9,19.5,30.2,1,0
34,12.2,27.2,0.2,14,30.0,12,1,6.0,9.0,56.0,38.0,1012.1,1007.9,17.1,25.5,0,0
34,10.2,25.4,0.0,2,30.0,0,4,0.0,13.0,76.0,37.0,1014.1,1012.0,15.2,24.3,0,0
34,15.1,26.7,0.0,1,28.0,0,4,0.0,9.0,74.0,48.0,1019.2,1015.5,19.0,25.6,0,0
34,12.8,31.0,0.0,4,26.0,0,1,0.0,11.0,88.0,45.0,1016.9,1012.8,17.1,29.8,0,0
34,15.2,29.9,0.0,0,28.0,11,9,2.0,9.0,91.0,45.0,1017.8,1015.3,20.1,29.0,0,0
34,15.4,27.3,0.0,0,30.0,9,9,2.0,6.0,96.0,53.0,1019.1,1016.2,18.7,27.2,0,0
34,13.6,28.4,0.0,8,28.0,0,1,0.0,13.0,99.0,49.0,1018.4,1014.6,16.5,26.6,0,0
34,14.2,29.8,0.2,4,28.0,0,0,0.0,11.0,92.0,36.0,1017.1,1014.4,18.3,29.5,0,0
34,16.9,32.7,0.0,3,33.0,11,4,6.0,20.0,90.0,38.0,1018.2,1014.7,20.2,32.1,0,0
34,15.7,34.2,0.0,13,54.0,0,4,0.0,17.0,93.0,42.0,1019.8,1016.0,19.0,33.8,0,1
34,18.5,29.7,28.6,11,22.0,0,4,0.0,4.0,96.0,59.0,1019.8,1016.2,20.2,29.6,1,0
34,19.4,23.5,0.2,10,33.0,11,10,13.0,19.0,78.0,61.0,1024.3,1023.4,20.4,22.5,0,0
34,13.5,25.5,0.0,3,28.0,0,7,0.0,6.0,89.0,46.0,1025.7,1022.5,17.3,24.9,0,0
34,11.9,26.9,0.0,1,28.0,0,1,0.0,11.0,99.0,46.0,1024.2,1020.6,14.4,26.0,0,0
34,14.4,25.9,0.0,9,50.0,8,9,4.0,22.0,86.0,48.0,1024.4,1021.4,19.5,25.2,0,1
34,18.0,20.7,3.8,10,41.0,10,8,17.0,19.0,89.0,95.0,1021.6,1020.4,20.1,17.1,1,1
34,17.1,23.2,58.4,9,43.0,10,9,13.0,22.0,99.0,83.0,1020.9,1020.6,19.2,22.5,1,1
34,18.9,24.5,16.4,4,41.0,10,0,9.0,15.0,97.0,81.0,1023.2,1021.5,20.8,22.5,1,1
34,18.1,20.2,0.8,13,37.0,11,9,7.0,19.0,95.0,66.0,1017.6,1019.2,19.1,19.4,0,0
34,11.9,21.5,0.0,2,31.0,8,9,19.0,19.0,74.0,58.0,1020.8,1019.0,18.8,20.9,0,0
34,15.6,21.8,0.0,2,31.0,11,0,9.0,13.0,69.0,57.0,1025.9,1023.6,17.3,21.4,0,0
34,9.8,23.3,0.0,2,28.0,0,3,0.0,9.0,76.0,47.0,1027.6,1024.2,16.8,22.9,0,0
34,11.7,24.1,0.0,4,22.0,9,4,6.0,15.0,87.0,50.0,1025.8,1021.4,16.2,23.5,0,0
34,10.5,24.8,0.2,5,17.0,0,1,0.0,7.0,99.0,49.0,1023.7,1020.4,14.3,24.4,0,0
34,14.2,23.9,0.0,15,13.0,0,9,0.0,0.0,97.0,67.0,1025.6,1022.8,17.2,23.2,0,1
34,17.2,24.3,1.2,14,22.0,0,15,0.0,7.0,92.0,72.0,1023.3,1020.6,20.0,23.5,1,0
34,17.9,22.3,0.2,9,19.0,12,9,6.0,15.0,89.0,79.0,1022.6,1019.1,20.0,21.4,0,1
34,16.1,25.9,3.4,0,17.0,5,1,4.0,6.0,88.0,61.0,1015.1,1010.7,20.0,25.3,1,0
34,12.6,28.8,0.2,13,48.0,4,14,6.0,30.0,71.0,29.0,1011.5,1007.3,20.3,28.5,0,0
34,10.5,24.4,0.2,8,22.0,4,2,4.0,11.0,55.0,40.0,1015.4,1011.2,16.4,23.8,0,0
34,8.8,23.6,0.0,8,30.0,12,2,4.0,22.0,83.0,37.0,1016.8,1015.2,14.7,23.1,0,0
34,10.2,23.5,0.0,2,31.0,0,8,0.0,17.0,77.0,45.0,1020.6,1017.6,17.0,23.0,0,0
34,11.9,20.9,0.0,11,48.0,12,8,19.0,31.0,63.0,83.0,1020.2,1018.6,18.3,17.9,0,1
34,14.2,19.0,7.0,10,50.0,11,11,22.0,22.0,73.0,76.0,1021.3,1019.5,16.5,17.5,1,1
34,13.9,20.9,2.0,8,43.0,8,11,19.0,13.0,75.0,77.0,1023.1,1021.1,18.6,18.4,1,1
34,13.6,21.9,4.2,9,39.0,12,9,22.0,19.0,84.0,52.0,1024.6,1015.2,17.2,21.1,1,0
34,12.9,21.3,1.0,14,20.0,3,2,2.0,2.0,78.0,62.0,1022.0,1018.2,18.0,20.3,0,0
34,8.8,24.2,0.0,5,31.0,1,5,4.0,20.0,99.0,62.0,1012.8,1005.9,12.5,22.0,0,0
34,12.5,23.4,0.0,14,44.0,3,13,15.0,20.0,50.0,46.0,1004.8,1002.8,20.2,21.6,0,0
34,15.2,20.0,0.0,14,65.0,6,14,24.0,35.0,39.0,35.0,1003.6,1004.0,18.2,18.5,0,0
34,7.7,18.4,0.0,14,46.0,7,15,15.0,22.0,47.0,36.0,1013.9,1013.2,14.6,17.9,0,0
34,6.2,22.1,0.0,13,44.0,6,13,13.0,24.0,62.0,36.0,1015.8,1015.4,16.5,20.6,0,0
34,5.2,17.6,0.0,9,26.0,0,11,0.0,13.0,85.0,58.0,1022.7,1019.7,10.5,16.7,0,0
34,7.6,19.3,0.0,10,31.0,11,10,20.0,11.0,67.0,62.0,1020.9,1020.2,14.5,16.9,0,0
34,4.9,21.5,0.0,0,20.0,0,0,0.0,9.0,86.0,50.0,1025.0,1020.4,11.5,21.2,0,0
34,4.4,21.9,0.0,9,30.0,0,11,0.0,4.0,85.0,42.0,1025.8,1022.4,11.8,20.9,0,0
34,8.6,21.8,0.0,2,20.0,4,9,2.0,0.0,81.0,47.0,1028.0,1025.4,14.7,21.1,0,0
34,7.1,23.5,0.0,2,24.0,0,0,6.0,2.0,95.0,42.0,1028.8,1025.3,11.8,22.8,0,0
34,9.7,20.5,0.0,8,28.0,4,2,2.0,9.0,87.0,52.0,1031.1,1028.1,14.4,20.1,0,0
34,9.3,22.3,0.0,1,24.0,0,4,0.0,13.0,99.0,53.0,1028.6,1023.1,12.0,22.0,0,0
34,7.1,22.6,0.0,9,26.0,0,10,0.0,9.0,93.0,42.0,1024.7,1021.0,12.6,21.9,0,0
34,7.8,21.0,0.0,12,30.0,11,9,2.0,13.0,80.0,53.0,1028.2,1024.8,14.6,19.5,0,0
34,5.1,21.8,0.0,10,19.0,0,0,0.0,4.0,85.0,44.0,1024.7,1020.2,12.5,21.4,0,0
34,6.2,18.3,0.0,9,28.0,0,11,0.0,13.0,94.0,77.0,1024.9,1023.8,12.2,16.5,0,0
34,5.6,20.1,0.2,2,24.0,0,1,0.0,2.0,99.0,46.0,1025.8,1022.0,11.4,20.0,0,0
34,3.9,20.4,0.2,9,22.0,0,11,0.0,2.0,99.0,39.0,1022.0,1017.7,7.9,20.1,0,0
34,5.0,21.3,0.0,14,31.0,0,7,0.0,17.0,87.0,36.0,1017.1,1012.9,11.4,21.0,0,0
34,2.9,21.0,0.0,13,52.0,3,14,17.0,28.0,57.0,37.0,1012.7,1011.4,15.6,20.0,0,0
34,5.5,21.6,0.0,14,46.0,6,14,11.0,26.0,68.0,38.0,1013.5,1010.8,14.7,20.8,0,0
34,2.7,19.8,0.0,10,17.0,0,9,0.0,9.0,81.0,40.0,1019.0,1017.3,10.1,19.1,0,0
34,4.0,19.8,0.0,2,20.0,0,1,0.0,15.0,96.0,59.0,1026.3,1023.1,9.3,19.3,0,0
34,9.3,19.9,0.0,6,19.0,6,7,2.0,9.0,99.0,73.0,1024.8,1021.0,12.5,17.4,0,1
34,12.5,20.4,6.0,4,39.0,11,1,9.0,19.0,99.0,60.0,1022.1,1019.9,15.1,19.6,1,1
34,13.3,19.5,7.0,9,50.0,12,9,11.0,22.0,97.0,67.0,1024.0,1021.8,15.5,17.8,1,1
34,13.6,17.4,23.6,1,57.0,7,12,9.0,9.0,99.0,97.0,1023.8,1020.8,14.5,15.4,1,1
34,14.1,20.6,32.6,0,44.0,2,2,9.0,30.0,99.0,80.0,1024.1,1022.4,15.8,19.0,1,1
34,13.3,21.1,4.4,1,26.0,0,0,0.0,15.0,96.0,58.0,1027.0,1025.1,16.2,20.5,1,0
34,10.1,18.8,0.2,1,15.0,0,1,0.0,7.0,95.0,76.0,1026.4,1023.0,13.9,18.3,0,0
34,9.0,21.8,0.0,2,13.0,0,9,0.0,0.0,99.0,58.0,1022.4,1019.0,10.5,21.4,0,0
34,10.5,16.2,0.2,2,17.0,0,4,0.0,2.0,99.0,94.0,1020.7,1018.4,13.7,15.8,0,1
34,11.7,19.0,2.0,9,28.0,0,9,0.0,15.0,99.0,70.0,1021.8,1019.9,13.3,16.9,1,0
34,11.9,17.2,0.6,8,39.0,12,8,11.0,30.0,73.0,61.0,1024.0,1022.4,12.7,16.5,0,0
34,11.2,18.5,0.0,8,46.0,11,12,22.0,13.0,64.0,82.0,1028.5,1028.1,14.4,14.2,0,1
34,10.8,16.4,4.6,2,24.0,12,11,9.0,7.0,99.0,77.0,1034.0,1031.9,13.0,15.8,1,0
34,17.4,19.7,9.8,11,35.0,12,11,13.0,13.0,68.0,94.0,1019.6,1019.3,17.9,17.0,1,1
34,14.7,22.2,5.6,9,43.0,11,9,13.0,26.0,67.0,56.0,1019.7,1018.3,17.7,20.2,1,0
34,15.3,25.0,0.2,2,28.0,11,2,7.0,13.0,71.0,53.0,1019.8,1017.7,18.8,23.9,0,0
34,15.3,25.5,0.0,1,28.0,8,0,6.0,13.0,87.0,65.0,1017.3,1013.4,17.5,25.1,0,0
34,17.1,23.5,0.2,7,13.0,0,9,0.0,0.0,92.0,84.0,1012.0,1010.1,20.4,22.1,0,1
34,19.6,30.2,11.8,1,24.0,5,10,17.0,2.0,87.0,58.0,1012.0,1010.4,22.4,28.8,1,0
34,21.0,28.0,0.0,1,35.0,2,1,13.0,22.0,82.0,67.0,1013.9,1011.0,23.4,26.4,0,0
34,16.0,29.4,0.0,13,39.0,6,13,13.0,20.0,56.0,39.0,1014.1,1012.7,22.4,28.4,0,0
34,13.0,20.7,0.0,10,33.0,12,10,6.0,15.0,76.0,73.0,1021.6,1023.1,17.8,19.5,0,0
34,15.9,22.8,0.4,9,37.0,11,9,19.0,19.0,62.0,45.0,1031.8,1031.5,18.9,22.6,0,0
34,13.0,24.5,0.0,9,39.0,8,9,9.0,28.0,64.0,47.0,1035.9,1034.4,18.6,24.0,0,0
34,15.3,24.2,0.0,9,37.0,0,10,13.0,24.0,70.0,58.0,1017.6,1033.0,16.7,22.5,0,1
34,14.3,25.5,1.2,0,33.0,12,9,2.0,9.0,87.0,45.0,1031.0,1027.4,18.3,25.0,1,0
34,15.6,27.0,0.0,1,24.0,0,5,0.0,9.0,85.0,52.0,1026.4,1022.0,18.3,26.0,0,0
34,13.3,27.8,0.0,1,30.0,4,9,2.0,13.0,92.0,38.0,1024.0,1022.1,17.4,27.5,0,0
34,9.0,28.6,0.0,1,20.0,0,5,0.0,7.0,90.0,41.0,1026.5,1024.3,14.9,27.3,0,0
34,11.7,29.4,0.0,1,22.0,0,0,0.0,9.0,92.0,33.0,1027.3,1023.2,15.7,28.5,0,0
34,12.3,31.8,0.0,4,22.0,0,12,0.0,4.0,93.0,35.0,1022.7,1018.5,16.1,30.9,0,0
34,14.7,33.0,0.0,1,26.0,5,4,7.0,6.0,83.0,31.0,1021.6,1018.6,18.9,32.6,0,0
34,16.2,35.1,0.0,9,48.0,0,9,0.0,19.0,77.0,28.0,1018.2,1014.0,21.3,34.5,0,0
34,19.7,26.8,0.0,8,37.0,12,4,2.0,9.0,67.0,46.0,1020.6,1017.7,21.3,26.7,0,0
34,15.7,29.6,0.0,2,30.0,0,8,0.0,9.0,84.0,36.0,1020.6,1017.0,19.4,28.7,0,0
34,15.3,27.5,0.0,2,35.0,0,2,0.0,22.0,86.0,60.0,1022.1,1019.8,18.2,25.3,0,0
34,18.0,29.2,0.0,3,28.0,4,4,2.0,15.0,81.0,50.0,1023.8,1018.6,20.1,28.8,0,0
34,15.7,34.0,0.0,4,24.0,0,5,13.0,11.0,99.0,34.0,1019.4,1015.1,19.3,33.5,0,0
34,19.2,29.2,0.0,2,30.0,0,0,11.0,9.0,66.0,52.0,1020.2,1017.7,23.4,28.6,0,0
34,17.8,31.6,0.0,4,24.0,10,1,2.0,15.0,91.0,50.0,1019.5,1014.0,20.8,29.9,0,0
34,19.2,27.7,0.0,9,24.0,12,15,9.0,11.0,80.0,59.0,1017.4,1016.3,21.8,25.3,0,1
34,19.3,20.7,10.2,9,28.0,0,15,13.0,7.0,99.0,95.0,1019.8,1018.9,19.5,20.6,1,1
34,13.3,26.2,0.0,9,39.0,0,11,0.0,17.0,75.0,37.0,1019.0,1016.0,18.4,26.1,0,0
34,14.3,24.5,0.0,2,31.0,0,8,13.0,13.0,85.0,44.0,1020.4,1018.0,17.5,24.1,0,0
34,13.9,24.5,0.0,9,44.0,1,0,2.0,19.0,75.0,55.0,1022.1,1019.3,17.7,23.6,0,0
34,14.8,21.7,0.2,2,31.0,10,9,17.0,24.0,66.0,60.0,1023.3,1020.0,19.2,21.1,0,0
34,12.0,22.5,0.0,1,26.0,0,4,0.0,15.0,75.0,64.0,1021.7,1018.7,18.7,21.0,0,0
34,14.2,22.9,0.0,5,19.0,10,7,7.0,6.0,77.0,67.0,1020.7,1017.5,19.2,22.2,0,1
34,17.8,28.4,0.0,12,39.0,13,11,2.0,22.0,53.0,38.0,1013.2,1011.8,24.3,26.9,0,0
34,12.1,25.1,0.0,2,26.0,3,0,2.0,9.0,73.0,44.0,1015.4,1010.6,19.2,24.6,0,0
34,13.8,27.1,0.0,5,19.0,14,3,2.0,7.0,90.0,50.0,1011.0,1007.5,17.1,25.5,0,0
34,16.0,27.7,0.0,15,50.0,4,13,13.0,37.0,70.0,35.0,1008.2,1006.9,22.7,25.9,0,0
34,10.2,24.1,0.0,15,39.0,14,10,15.0,4.0,36.0,23.0,1015.1,1011.9,17.1,23.6,0,0
34,5.6,22.9,0.0,2,24.0,0,9,0.0,19.0,71.0,52.0,1022.5,1015.2,14.6,21.1,0,0
34,7.1,24.9,0.0,4,26.0,5,4,2.0,15.0,87.0,41.0,1023.5,1018.8,13.4,24.5,0,0
34,9.5,25.0,0.0,2,33.0,0,1,0.0,9.0,81.0,52.0,1022.4,1019.8,15.9,24.7,0,0
34,13.2,21.8,0.0,10,24.0,0,2,0.0,15.0,81.0,65.0,1027.4,1025.3,18.3,21.2,0,0
34,13.2,26.1,0.0,0,26.0,0,2,0.0,11.0,77.0,53.0,1028.6,1025.4,19.0,24.7,0,0
34,12.2,26.1,0.0,1,24.0,0,5,0.0,4.0,98.0,52.0,1027.9,1023.7,17.6,26.0,0,0
34,14.2,26.4,0.0,1,20.0,0,4,0.0,6.0,99.0,55.0,1026.7,1023.0,17.6,26.0,0,0
34,13.8,26.0,0.0,4,20.0,0,5,0.0,9.0,99.0,51.0,1025.9,1021.1,17.3,25.4,0,0
34,11.8,26.5,0.0,1,20.0,4,5,2.0,7.0,99.0,42.0,1023.9,1019.7,15.9,26.2,0,0
34,11.1,28.0,0.0,5,15.0,5,1,4.0,7.0,83.0,37.0,1023.3,1019.0,17.7,27.9,0,0
34,10.7,29.6,0.2,4,20.0,5,3,2.0,11.0,75.0,36.0,1021.1,1015.6,18.5,29.0,0,0
34,15.2,28.6,0.0,7,39.0,4,7,13.0,26.0,71.0,45.0,1014.6,1009.6,20.1,28.1,0,1
34,16.2,22.0,5.0,2,31.0,6,7,9.0,6.0,91.0,65.0,1014.0,1013.4,16.3,20.4,1,0
34,8.0,22.1,0.4,11,22.0,8,13,2.0,7.0,70.0,33.0,1025.1,1022.3,15.0,21.9,0,0
34,4.6,18.9,0.0,6,20.0,0,12,0.0,9.0,91.0,60.0,1020.6,1017.8,11.1,18.4,0,0
34,4.7,24.4,0.0,9,39.0,0,14,0.0,22.0,76.0,35.0,1021.5,1017.1,14.0,23.7,0,0
34,6.7,24.8,0.0,15,35.0,0,13,13.0,9.0,68.0,36.0,1020.7,1017.0,16.0,24.5,0,0
34,5.5,18.5,0.0,4,13.0,0,9,0.0,0.0,86.0,71.0,1025.9,1024.9,12.7,18.5,0,0
34,12.7,22.0,0.0,5,24.0,0,4,0.0,15.0,86.0,63.0,1028.0,1024.4,16.1,21.6,0,0
34,7.6,25.2,0.0,10,15.0,0,9,0.0,0.0,99.0,40.0,1025.4,1022.1,13.0,24.9,0,0
34,10.0,22.8,0.2,7,17.0,0,3,0.0,9.0,90.0,64.0,1028.5,1024.5,14.6,22.2,0,0
34,12.3,26.6,0.0,3,33.0,0,3,0.0,19.0,99.0,50.0,1021.8,1015.7,15.2,24.9,0,0
34,9.6,22.2,0.0,15,54.0,8,13,9.0,26.0,81.0,33.0,1012.8,1012.1,15.6,19.4,0,0
34,3.1,21.2,0.2,8,26.0,0,8,0.0,13.0,57.0,35.0,1021.1,1018.5,13.0,20.6,0,0
34,2.9,21.9,0.0,0,15.0,0,4,7.0,6.0,79.0,37.0,1022.8,1018.5,11.0,21.7,0,0
34,1.8,22.9,0.0,4,19.0,0,4,0.0,4.0,82.0,42.0,1022.6,1019.5,11.1,22.3,0,0
34,4.8,24.2,0.0,1,20.0,0,4,0.0,13.0,77.0,38.0,1022.6,1017.9,13.3,23.9,0,0
34,5.8,24.3,0.0,5,24.0,0,4,0.0,15.0,93.0,44.0,1021.0,1015.3,12.0,23.8,0,0
34,4.4,26.6,0.0,15,50.0,0,15,0.0,28.0,73.0,22.0,1013.0,1009.3,13.9,25.4,0,0
34,2.2,18.5,0.0,8,35.0,0,10,0.0,17.0,56.0,25.0,1018.9,1017.0,12.0,18.3,0,0
34,-0.7,21.0,0.0,11,37.0,4,11,4.0,19.0,71.0,34.0,1019.8,1016.1,9.4,20.6,0,0
34,2.9,20.0,0.0,8,33.0,0,8,0.0,15.0,75.0,36.0,1019.3,1015.3,10.5,19.7,0,0
34,2.7,21.9,0.0,7,46.0,4,15,6.0,9.0,74.0,34.0,1018.2,1016.0,11.7,21.2,0,0
34,2.3,21.1,0.0,10,19.0,0,9,0.0,0.0,80.0,41.0,1021.5,1018.7,10.5,20.4,0,0
34,6.6,15.9,0.0,9,39.0,0,9,0.0,0.0,99.0,73.0,1020.3,1017.0,9.9,15.8,0,0
34,9.9,18.1,0.0,9,39.0,0,10,0.0,6.0,99.0,63.0,1019.0,1017.8,12.4,17.6,0,0
34,7.8,20.1,0.0,2,30.0,0,0,13.0,13.0,70.0,76.0,1017.6,1020.7,16.7,16.8,0,1
34,5.2,19.1,2.4,6,13.0,0,9,0.0,0.0,99.0,54.0,1024.0,1020.0,8.3,18.8,1,0
34,6.9,20.8,0.0,2,31.0,0,0,0.0,19.0,99.0,63.0,1021.2,1018.0,11.8,17.6,0,1
34,6.3,18.4,1.4,10,30.0,0,9,0.0,15.0,86.0,54.0,1022.0,1020.1,13.0,17.0,1,0
34,3.3,17.4,0.0,0,20.0,0,9,0.0,0.0,79.0,62.0,1024.3,1021.1,11.0,16.6,0,0
34,6.0,17.8,0.0,3,15.0,0,5,0.0,11.0,98.0,64.0,1020.3,1015.9,11.2,17.7,0,1
34,11.2,17.4,2.0,4,17.0,0,5,0.0,9.0,99.0,78.0,1012.1,1006.7,12.9,16.4,1,1
34,10.4,15.6,5.4,8,35.0,0,8,0.0,24.0,100.0,99.0,1005.2,1005.5,13.4,14.4,1,1
34,12.3,17.7,16.2,10,28.0,11,13,13.0,4.0,76.0,88.0,1018.7,1018.2,15.1,15.3,1,1
34,8.4,19.9,1.8,4,15.0,0,1,0.0,9.0,99.0,54.0,1021.7,1017.3,10.9,19.0,1,1
34,10.9,17.1,2.4,4,20.0,5,9,6.0,19.0,99.0,52.0,1010.0,1015.2,14.0,21.1,1,0
34,9.9,20.0,0.6,13,33.0,3,14,13.0,11.0,74.0,44.0,1004.0,1002.7,14.7,19.5,0,1
34,10.9,19.1,4.8,11,43.0,12,8,19.0,26.0,94.0,87.0,1010.0,1011.7,14.8,16.5,1,1
34,20.0,31.5,6.4,7,56.0,7,14,13.0,39.0,56.0,45.0,1003.3,1004.2,29.2,30.5,1,0
34,17.5,20.7,0.0,9,26.0,12,7,9.0,4.0,80.0,68.0,1017.5,1015.3,17.7,20.3,0,0
34,16.0,31.6,0.0,9,43.0,0,2,0.0,4.0,79.0,39.0,1012.1,1009.3,20.3,29.1,0,0
34,12.1,23.4,0.0,2,28.0,11,2,9.0,19.0,67.0,42.0,1027.5,1026.0,17.8,22.7,0,0
34,12.6,25.8,0.0,0,24.0,0,3,0.0,7.0,79.0,49.0,1025.6,1021.7,16.7,25.0,0,0
34,12.0,30.8,0.0,1,31.0,0,1,0.0,9.0,80.0,33.0,1020.2,1014.7,17.7,30.0,0,0
34,17.0,30.2,0.0,13,31.0,0,15,0.0,9.0,82.0,41.0,1015.6,1013.6,19.7,29.4,0,0
34,18.0,28.2,0.0,3,24.0,0,6,0.0,13.0,71.0,45.0,1013.6,1012.3,22.0,28.0,0,0
34,18.5,28.8,0.0,13,31.0,7,0,2.0,9.0,89.0,53.0,1016.7,1014.9,20.4,27.7,0,1
34,17.9,31.0,4.2,13,33.0,7,6,2.0,2.0,98.0,48.0,1021.2,1018.3,20.1,30.5,1,0
34,17.7,32.9,0.2,13,44.0,4,6,7.0,7.0,89.0,41.0,1021.9,1017.3,20.7,32.6,0,0
34,17.0,28.5,0.0,10,43.0,9,9,2.0,26.0,77.0,71.0,1019.8,1020.6,22.6,23.8,0,0
34,17.0,27.8,0.8,0,20.0,0,4,0.0,11.0,95.0,53.0,1022.1,1017.9,19.1,26.1,0,0
34,16.4,30.6,0.0,10,39.0,5,9,2.0,26.0,84.0,60.0,1017.4,1015.7,20.6,26.6,0,1
34,18.8,27.1,1.8,2,33.0,8,2,4.0,7.0,94.0,63.0,1019.7,1016.7,20.5,25.6,1,1
34,19.4,25.1,3.2,10,31.0,11,10,13.0,17.0,77.0,61.0,1015.9,1013.8,20.6,24.3,1,0
34,18.7,22.7,0.0,9,26.0,8,11,9.0,13.0,90.0,97.0,1015.1,1012.3,19.5,20.1,0,1
34,18.6,24.5,45.2,2,44.0,11,9,13.0,22.0,99.0,72.0,1012.7,1010.0,19.2,23.6,1,1
34,19.2,26.9,12.0,2,24.0,8,4,7.0,4.0,99.0,66.0,1006.9,1002.8,21.0,26.5,1,1
34,19.8,31.8,24.4,0,24.0,0,4,0.0,4.0,100.0,51.0,1001.7,998.9,20.8,30.7,1,0
34,16.4,30.1,0.0,15,43.0,1,15,2.0,20.0,79.0,38.0,1003.2,1000.8,21.6,29.7,0,0
34,14.4,26.2,0.0,14,48.0,3,14,17.0,31.0,57.0,40.0,1005.7,1004.3,19.4,25.5,0,0
34,15.2,22.6,0.2,11,41.0,11,10,22.0,19.0,63.0,53.0,1020.0,1020.0,18.4,21.1,0,0
34,13.3,20.5,0.2,9,31.0,0,12,0.0,6.0,76.0,77.0,1025.2,1024.9,16.9,19.4,0,0
34,12.4,24.1,0.2,0,31.0,0,2,0.0,11.0,99.0,58.0,1027.5,1025.4,15.8,23.5,0,0
34,14.4,27.3,0.0,1,31.0,0,4,0.0,11.0,88.0,53.0,1026.4,1021.7,18.6,26.6,0,0
34,13.7,29.7,0.0,12,57.0,1,9,2.0,19.0,91.0,91.0,1020.4,1017.4,18.0,18.6,0,1
34,16.3,20.9,15.0,9,26.0,11,10,13.0,17.0,80.0,71.0,1023.4,1023.1,19.0,19.9,1,1
34,12.2,22.8,2.4,12,24.0,0,15,0.0,9.0,86.0,44.0,1019.5,1015.7,16.4,22.5,1,0
34,8.4,17.6,0.2,1,13.0,0,1,0.0,7.0,99.0,76.0,1017.3,1015.3,10.9,17.4,0,0
34,10.9,18.5,0.8,15,20.0,0,9,0.0,0.0,99.0,69.0,1015.7,1014.3,14.4,18.2,0,0
34,8.7,21.6,0.0,11,35.0,8,10,9.0,19.0,68.0,44.0,1017.4,1015.5,16.0,20.7,0,0
34,5.9,19.3,0.0,8,35.0,5,9,2.0,19.0,88.0,49.0,1021.9,1021.7,13.0,18.3,0,0
34,4.4,19.5,0.0,15,22.0,0,10,0.0,6.0,75.0,41.0,1024.8,1020.4,12.8,18.6,0,0
34,3.9,20.7,0.0,0,22.0,0,5,0.0,9.0,83.0,43.0,1020.2,1015.1,10.9,20.4,0,0
34,2.5,21.2,0.0,8,24.0,0,4,6.0,9.0,99.0,39.0,1014.8,1010.4,7.2,20.7,0,0
34,4.8,17.8,0.0,8,37.0,0,10,0.0,22.0,95.0,53.0,1015.8,1014.1,9.6,16.6,0,0
34,8.9,17.9,0.0,11,43.0,11,11,24.0,13.0,53.0,34.0,1016.7,1013.3,12.3,17.7,0,0
34,0.5,16.0,0.0,15,52.0,6,13,4.0,15.0,67.0,39.0,1009.9,1007.9,11.3,14.7,0,0
34,2.2,17.1,0.0,13,39.0,0,13,0.0,24.0,61.0,33.0,1011.6,1010.5,11.2,15.8,0,0
34,1.6,21.2,0.0,15,52.0,0,13,0.0,24.0,70.0,37.0,1012.4,1009.1,12.8,19.8,0,0
34,9.2,17.0,0.0,12,41.0,15,12,19.0,22.0,42.0,32.0,1016.7,1018.6,13.0,15.7,0,0
34,0.5,18.7,0.0,3,15.0,0,3,0.0,6.0,71.0,37.0,1029.5,1027.3,8.1,18.5,0,0
34,-1.4,18.1,0.0,9,13.0,0,9,0.0,2.0,87.0,40.0,1030.7,1026.3,6.1,17.4,0,0
34,0.2,18.7,0.0,10,19.0,0,0,0.0,6.0,81.0,42.0,1031.4,1028.3,8.0,18.3,0,0
34,2.1,19.7,0.0,4,20.0,6,1,2.0,13.0,99.0,46.0,1033.7,1029.7,6.3,19.6,0,0
34,5.5,21.3,0.0,4,24.0,0,4,0.0,13.0,99.0,57.0,1032.1,1027.9,9.6,21.0,0,0
34,5.3,22.6,0.0,2,17.0,0,4,0.0,9.0,99.0,42.0,1029.2,1024.2,9.4,22.3,0,0
34,6.0,23.8,0.2,4,17.0,0,4,0.0,13.0,99.0,44.0,1026.1,1021.1,10.3,23.5,0,0
34,5.3,22.6,0.0,4,20.0,0,4,0.0,13.0,99.0,53.0,1021.6,1015.1,9.6,21.0,0,1
34,9.6,22.9,1.6,7,48.0,5,7,19.0,20.0,79.0,41.0,1006.0,1002.1,16.4,21.7,1,0
34,7.7,19.4,0.2,9,31.0,3,8,9.0,13.0,61.0,47.0,1005.8,1004.6,15.0,17.9,0,1
34,9.8,16.7,3.6,8,44.0,11,8,17.0,19.0,60.0,50.0,1012.2,1011.7,13.3,16.2,1,0
34,10.5,19.2,0.0,8,31.0,11,12,4.0,11.0,59.0,42.0,1017.4,1015.5,13.8,18.9,0,0
34,2.4,17.8,0.2,11,22.0,0,11,0.0,11.0,92.0,46.0,1019.8,1018.2,7.5,16.9,0,0
34,1.1,19.1,0.0,9,24.0,0,2,0.0,19.0,87.0,58.0,1024.8,1022.5,8.5,17.6,0,0
